start_x,stop_x,patient_id,encounter_id_x,code_x,description,encounter_id_y,start_y,stop_y,encounterclass,code_y,base_encounter_cost,total_claim_cost,payer_coverage,healthcare_expenses,healthcare_coverage,encounter_reason,birthdate,deathdate,ssn,prefix,marital,race,ethnicity,gender,birthplace,city,state,county,latitude,longitude,age_today,status,country,days_in_hospital,days_in_hospital_int,service_in_minutes,medical_center,practicioner_name,practicioner_gender,medical_aid_scheme,encounter_year,allergy_count
2019-04-02,,199946d9-69de-43e1-9ce6-d6b646b84955,f522f250-10aa-4578-ba25-149ed036fe1c,418689008,Grass Pollen,f522f250-10aa-4578-ba25-149ed036fe1c,2019-04-02 15:32:23,2019-04-02 16:26:23,ambulatory,185347001,129.16,129.16,59.16,57484.89,1458.2399999999998,allergy,2017-11-23,,999-67-4988,ms.,single,white,nonhispanic,female,belmont  massachusetts ,norton,massachusetts,bristol county,41.92644462643705,-71.15654898971698,6,alive,united states,0 days 00:54:00,0,54,morton hospital,brittani427 satterfield305,female,united health care,2019,1
2019-04-02,,199946d9-69de-43e1-9ce6-d6b646b84955,f522f250-10aa-4578-ba25-149ed036fe1c,419263009,Tree Pollen,f522f250-10aa-4578-ba25-149ed036fe1c,2019-04-02 15:32:23,2019-04-02 16:26:23,ambulatory,185347001,129.16,129.16,59.16,57484.89,1458.2399999999998,allergy,2017-11-23,,999-67-4988,ms.,single,white,nonhispanic,female,belmont  massachusetts ,norton,massachusetts,bristol county,41.92644462643705,-71.15654898971698,6,alive,united states,0 days 00:54:00,0,54,morton hospital,brittani427 satterfield305,female,united health care,2019,1
2019-04-02,,199946d9-69de-43e1-9ce6-d6b646b84955,f522f250-10aa-4578-ba25-149ed036fe1c,425525006,Dairy,f522f250-10aa-4578-ba25-149ed036fe1c,2019-04-02 15:32:23,2019-04-02 16:26:23,ambulatory,185347001,129.16,129.16,59.16,57484.89,1458.2399999999998,allergy,2017-11-23,,999-67-4988,ms.,single,white,nonhispanic,female,belmont  massachusetts ,norton,massachusetts,bristol county,41.92644462643705,-71.15654898971698,6,alive,united states,0 days 00:54:00,0,54,morton hospital,brittani427 satterfield305,female,united health care,2019,1
2019-04-02,,199946d9-69de-43e1-9ce6-d6b646b84955,f522f250-10aa-4578-ba25-149ed036fe1c,91934008,Nuts,f522f250-10aa-4578-ba25-149ed036fe1c,2019-04-02 15:32:23,2019-04-02 16:26:23,ambulatory,185347001,129.16,129.16,59.16,57484.89,1458.2399999999998,allergy,2017-11-23,,999-67-4988,ms.,single,white,nonhispanic,female,belmont  massachusetts ,norton,massachusetts,bristol county,41.92644462643705,-71.15654898971698,6,alive,united states,0 days 00:54:00,0,54,morton hospital,brittani427 satterfield305,female,united health care,2019,1
1957-08-07,,4be910c3-22ae-4868-9dbe-667aec6e5342,66b7c226-13b7-47cc-b0c2-5a3f608061d8,91934008,Nuts,66b7c226-13b7-47cc-b0c2-5a3f608061d8,1957-08-08 02:25:33,1957-08-08 02:40:33,ambulatory,185347001,129.16,129.16,59.16,1280396.78,17478.749999999996,allergy,1956-09-27,,999-31-1948,mrs.,married,white,nonhispanic,female,newbury  massachusetts ,westminster,massachusetts,worcester county,42.567930244469736,-71.88380738995627,67,alive,united states,0 days 00:15:00,0,15,heywood hospital,lon587 lind531,male,united health care,1957,1
1962-03-31,,08ea9043-5f84-46ab-9815-81d90024169a,4d41baa1-4c54-4c57-be01-e67f0234d4fe,232347008,Dander (animal),4d41baa1-4c54-4c57-be01-e67f0234d4fe,1962-03-31 05:29:37,1962-03-31 05:44:37,ambulatory,185347001,129.16,129.16,0.0,1419258.51,9171.679999999998,allergy,1960-10-27,,999-55-8341,mrs.,married,white,nonhispanic,female,somerville  massachusetts ,worthington,massachusetts,hampshire county,42.36820663554301,-72.91649638963779,63,alive,united states,0 days 00:15:00,0,15,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,no insurance,1962,1
1962-03-31,,08ea9043-5f84-46ab-9815-81d90024169a,4d41baa1-4c54-4c57-be01-e67f0234d4fe,300913006,Shellfish,4d41baa1-4c54-4c57-be01-e67f0234d4fe,1962-03-31 05:29:37,1962-03-31 05:44:37,ambulatory,185347001,129.16,129.16,0.0,1419258.51,9171.679999999998,allergy,1960-10-27,,999-55-8341,mrs.,married,white,nonhispanic,female,somerville  massachusetts ,worthington,massachusetts,hampshire county,42.36820663554301,-72.91649638963779,63,alive,united states,0 days 00:15:00,0,15,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,no insurance,1962,1
2005-10-25,,2950e244-0ba6-4afe-ac30-e0d5529d1d1b,aa90693d-c20e-4791-baa4-aab0b6400f6b,419474003,Mould,aa90693d-c20e-4791-baa4-aab0b6400f6b,2005-10-25 21:09:07,2005-10-25 21:48:07,ambulatory,185347001,129.16,129.16,0.0,437988.84,2714.84,allergy,2004-08-13,,999-83-7615,mr.,mx,white,nonhispanic,male,chelsea  massachusetts ,quincy,massachusetts,norfolk county,42.30343789489654,-70.9870712409839,20,alive,united states,0 days 00:39:00,0,39,massachusetts eye and ear infirmary,cheree978 cassin499,female,no insurance,2005,1
2005-10-25,,2950e244-0ba6-4afe-ac30-e0d5529d1d1b,aa90693d-c20e-4791-baa4-aab0b6400f6b,232350006,Dust Mite,aa90693d-c20e-4791-baa4-aab0b6400f6b,2005-10-25 21:09:07,2005-10-25 21:48:07,ambulatory,185347001,129.16,129.16,0.0,437988.84,2714.84,allergy,2004-08-13,,999-83-7615,mr.,mx,white,nonhispanic,male,chelsea  massachusetts ,quincy,massachusetts,norfolk county,42.30343789489654,-70.9870712409839,20,alive,united states,0 days 00:39:00,0,39,massachusetts eye and ear infirmary,cheree978 cassin499,female,no insurance,2005,1
2005-10-25,,2950e244-0ba6-4afe-ac30-e0d5529d1d1b,aa90693d-c20e-4791-baa4-aab0b6400f6b,232347008,Dander (animal),aa90693d-c20e-4791-baa4-aab0b6400f6b,2005-10-25 21:09:07,2005-10-25 21:48:07,ambulatory,185347001,129.16,129.16,0.0,437988.84,2714.84,allergy,2004-08-13,,999-83-7615,mr.,mx,white,nonhispanic,male,chelsea  massachusetts ,quincy,massachusetts,norfolk county,42.30343789489654,-70.9870712409839,20,alive,united states,0 days 00:39:00,0,39,massachusetts eye and ear infirmary,cheree978 cassin499,female,no insurance,2005,1
2005-10-25,,2950e244-0ba6-4afe-ac30-e0d5529d1d1b,aa90693d-c20e-4791-baa4-aab0b6400f6b,418689008,Grass Pollen,aa90693d-c20e-4791-baa4-aab0b6400f6b,2005-10-25 21:09:07,2005-10-25 21:48:07,ambulatory,185347001,129.16,129.16,0.0,437988.84,2714.84,allergy,2004-08-13,,999-83-7615,mr.,mx,white,nonhispanic,male,chelsea  massachusetts ,quincy,massachusetts,norfolk county,42.30343789489654,-70.9870712409839,20,alive,united states,0 days 00:39:00,0,39,massachusetts eye and ear infirmary,cheree978 cassin499,female,no insurance,2005,1
2005-10-25,,2950e244-0ba6-4afe-ac30-e0d5529d1d1b,aa90693d-c20e-4791-baa4-aab0b6400f6b,419263009,Tree Pollen,aa90693d-c20e-4791-baa4-aab0b6400f6b,2005-10-25 21:09:07,2005-10-25 21:48:07,ambulatory,185347001,129.16,129.16,0.0,437988.84,2714.84,allergy,2004-08-13,,999-83-7615,mr.,mx,white,nonhispanic,male,chelsea  massachusetts ,quincy,massachusetts,norfolk county,42.30343789489654,-70.9870712409839,20,alive,united states,0 days 00:39:00,0,39,massachusetts eye and ear infirmary,cheree978 cassin499,female,no insurance,2005,1
2005-10-25,,2950e244-0ba6-4afe-ac30-e0d5529d1d1b,aa90693d-c20e-4791-baa4-aab0b6400f6b,91930004,Eggs,aa90693d-c20e-4791-baa4-aab0b6400f6b,2005-10-25 21:09:07,2005-10-25 21:48:07,ambulatory,185347001,129.16,129.16,0.0,437988.84,2714.84,allergy,2004-08-13,,999-83-7615,mr.,mx,white,nonhispanic,male,chelsea  massachusetts ,quincy,massachusetts,norfolk county,42.30343789489654,-70.9870712409839,20,alive,united states,0 days 00:39:00,0,39,massachusetts eye and ear infirmary,cheree978 cassin499,female,no insurance,2005,1
2005-10-25,,2950e244-0ba6-4afe-ac30-e0d5529d1d1b,aa90693d-c20e-4791-baa4-aab0b6400f6b,420174000,Wheat,aa90693d-c20e-4791-baa4-aab0b6400f6b,2005-10-25 21:09:07,2005-10-25 21:48:07,ambulatory,185347001,129.16,129.16,0.0,437988.84,2714.84,allergy,2004-08-13,,999-83-7615,mr.,mx,white,nonhispanic,male,chelsea  massachusetts ,quincy,massachusetts,norfolk county,42.30343789489654,-70.9870712409839,20,alive,united states,0 days 00:39:00,0,39,massachusetts eye and ear infirmary,cheree978 cassin499,female,no insurance,2005,1
2016-02-11,,f23e12d9-2ec6-4006-b041-ea78d374e9c9,236290a7-516e-403c-8f77-5198f833f968,300916003,Latex,236290a7-516e-403c-8f77-5198f833f968,2016-02-11 12:33:03,2016-02-11 13:14:03,ambulatory,185347001,129.16,129.16,59.16,132464.06,2518.1599999999994,allergy,2014-09-06,,999-81-9661,ms.,single,white,hispanic,female,santo domingo  national district ,boston,massachusetts,suffolk county,42.32311309767013,-71.08179803781233,9,alive,dominican republic,0 days 00:41:00,0,41,massachusetts general hospital,crista774 keebler762,female,united health care,2016,1
2016-02-11,,f23e12d9-2ec6-4006-b041-ea78d374e9c9,236290a7-516e-403c-8f77-5198f833f968,424213003,Bee Venom,236290a7-516e-403c-8f77-5198f833f968,2016-02-11 12:33:03,2016-02-11 13:14:03,ambulatory,185347001,129.16,129.16,59.16,132464.06,2518.1599999999994,allergy,2014-09-06,,999-81-9661,ms.,single,white,hispanic,female,santo domingo  national district ,boston,massachusetts,suffolk county,42.32311309767013,-71.08179803781233,9,alive,dominican republic,0 days 00:41:00,0,41,massachusetts general hospital,crista774 keebler762,female,united health care,2016,1
2016-02-11,,f23e12d9-2ec6-4006-b041-ea78d374e9c9,236290a7-516e-403c-8f77-5198f833f968,419474003,Mould,236290a7-516e-403c-8f77-5198f833f968,2016-02-11 12:33:03,2016-02-11 13:14:03,ambulatory,185347001,129.16,129.16,59.16,132464.06,2518.1599999999994,allergy,2014-09-06,,999-81-9661,ms.,single,white,hispanic,female,santo domingo  national district ,boston,massachusetts,suffolk county,42.32311309767013,-71.08179803781233,9,alive,dominican republic,0 days 00:41:00,0,41,massachusetts general hospital,crista774 keebler762,female,united health care,2016,1
2016-02-11,,f23e12d9-2ec6-4006-b041-ea78d374e9c9,236290a7-516e-403c-8f77-5198f833f968,232350006,Dust Mite,236290a7-516e-403c-8f77-5198f833f968,2016-02-11 12:33:03,2016-02-11 13:14:03,ambulatory,185347001,129.16,129.16,59.16,132464.06,2518.1599999999994,allergy,2014-09-06,,999-81-9661,ms.,single,white,hispanic,female,santo domingo  national district ,boston,massachusetts,suffolk county,42.32311309767013,-71.08179803781233,9,alive,dominican republic,0 days 00:41:00,0,41,massachusetts general hospital,crista774 keebler762,female,united health care,2016,1
2016-02-11,,f23e12d9-2ec6-4006-b041-ea78d374e9c9,236290a7-516e-403c-8f77-5198f833f968,232347008,Dander (animal),236290a7-516e-403c-8f77-5198f833f968,2016-02-11 12:33:03,2016-02-11 13:14:03,ambulatory,185347001,129.16,129.16,59.16,132464.06,2518.1599999999994,allergy,2014-09-06,,999-81-9661,ms.,single,white,hispanic,female,santo domingo  national district ,boston,massachusetts,suffolk county,42.32311309767013,-71.08179803781233,9,alive,dominican republic,0 days 00:41:00,0,41,massachusetts general hospital,crista774 keebler762,female,united health care,2016,1
2016-02-11,,f23e12d9-2ec6-4006-b041-ea78d374e9c9,236290a7-516e-403c-8f77-5198f833f968,418689008,Grass Pollen,236290a7-516e-403c-8f77-5198f833f968,2016-02-11 12:33:03,2016-02-11 13:14:03,ambulatory,185347001,129.16,129.16,59.16,132464.06,2518.1599999999994,allergy,2014-09-06,,999-81-9661,ms.,single,white,hispanic,female,santo domingo  national district ,boston,massachusetts,suffolk county,42.32311309767013,-71.08179803781233,9,alive,dominican republic,0 days 00:41:00,0,41,massachusetts general hospital,crista774 keebler762,female,united health care,2016,1
2016-02-11,,f23e12d9-2ec6-4006-b041-ea78d374e9c9,236290a7-516e-403c-8f77-5198f833f968,419263009,Tree Pollen,236290a7-516e-403c-8f77-5198f833f968,2016-02-11 12:33:03,2016-02-11 13:14:03,ambulatory,185347001,129.16,129.16,59.16,132464.06,2518.1599999999994,allergy,2014-09-06,,999-81-9661,ms.,single,white,hispanic,female,santo domingo  national district ,boston,massachusetts,suffolk county,42.32311309767013,-71.08179803781233,9,alive,dominican republic,0 days 00:41:00,0,41,massachusetts general hospital,crista774 keebler762,female,united health care,2016,1
2016-02-11,,f23e12d9-2ec6-4006-b041-ea78d374e9c9,236290a7-516e-403c-8f77-5198f833f968,91934008,Nuts,236290a7-516e-403c-8f77-5198f833f968,2016-02-11 12:33:03,2016-02-11 13:14:03,ambulatory,185347001,129.16,129.16,59.16,132464.06,2518.1599999999994,allergy,2014-09-06,,999-81-9661,ms.,single,white,hispanic,female,santo domingo  national district ,boston,massachusetts,suffolk county,42.32311309767013,-71.08179803781233,9,alive,dominican republic,0 days 00:41:00,0,41,massachusetts general hospital,crista774 keebler762,female,united health care,2016,1
1966-01-27,,5a1848d9-9b49-4529-94f1-e463b502c73b,04e5b80a-5df7-45f4-a245-a15632dd0fd7,419474003,Mould,04e5b80a-5df7-45f4-a245-a15632dd0fd7,1966-01-28 00:42:46,1966-01-28 00:57:46,ambulatory,185347001,129.16,129.16,69.16,892772.9,4910.36,allergy,1965-02-12,2000-03-03,999-56-6320,mr.,married,black,nonhispanic,male,lowell  massachusetts ,easthampton,massachusetts,hampshire county,42.30402237262379,-72.78954773768633,35,deceased,united states,0 days 00:15:00,0,15,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,cigna health,1966,1
1966-01-27,,5a1848d9-9b49-4529-94f1-e463b502c73b,04e5b80a-5df7-45f4-a245-a15632dd0fd7,232347008,Dander (animal),04e5b80a-5df7-45f4-a245-a15632dd0fd7,1966-01-28 00:42:46,1966-01-28 00:57:46,ambulatory,185347001,129.16,129.16,69.16,892772.9,4910.36,allergy,1965-02-12,2000-03-03,999-56-6320,mr.,married,black,nonhispanic,male,lowell  massachusetts ,easthampton,massachusetts,hampshire county,42.30402237262379,-72.78954773768633,35,deceased,united states,0 days 00:15:00,0,15,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,cigna health,1966,1
1966-01-27,,5a1848d9-9b49-4529-94f1-e463b502c73b,04e5b80a-5df7-45f4-a245-a15632dd0fd7,418689008,Grass Pollen,04e5b80a-5df7-45f4-a245-a15632dd0fd7,1966-01-28 00:42:46,1966-01-28 00:57:46,ambulatory,185347001,129.16,129.16,69.16,892772.9,4910.36,allergy,1965-02-12,2000-03-03,999-56-6320,mr.,married,black,nonhispanic,male,lowell  massachusetts ,easthampton,massachusetts,hampshire county,42.30402237262379,-72.78954773768633,35,deceased,united states,0 days 00:15:00,0,15,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,cigna health,1966,1
1966-01-27,,5a1848d9-9b49-4529-94f1-e463b502c73b,04e5b80a-5df7-45f4-a245-a15632dd0fd7,419263009,Tree Pollen,04e5b80a-5df7-45f4-a245-a15632dd0fd7,1966-01-28 00:42:46,1966-01-28 00:57:46,ambulatory,185347001,129.16,129.16,69.16,892772.9,4910.36,allergy,1965-02-12,2000-03-03,999-56-6320,mr.,married,black,nonhispanic,male,lowell  massachusetts ,easthampton,massachusetts,hampshire county,42.30402237262379,-72.78954773768633,35,deceased,united states,0 days 00:15:00,0,15,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,cigna health,1966,1
1966-01-27,,5a1848d9-9b49-4529-94f1-e463b502c73b,04e5b80a-5df7-45f4-a245-a15632dd0fd7,300913006,Shellfish,04e5b80a-5df7-45f4-a245-a15632dd0fd7,1966-01-28 00:42:46,1966-01-28 00:57:46,ambulatory,185347001,129.16,129.16,69.16,892772.9,4910.36,allergy,1965-02-12,2000-03-03,999-56-6320,mr.,married,black,nonhispanic,male,lowell  massachusetts ,easthampton,massachusetts,hampshire county,42.30402237262379,-72.78954773768633,35,deceased,united states,0 days 00:15:00,0,15,cooley dickinson hospital inc,guadalupe206 valenzuela371,female,cigna health,1966,1
1958-06-07,,f504b982-e99b-4064-ad25-9e5480e769cd,fb994807-4ced-47c8-a0ca-7687d22ad182,417532002,Fish,fb994807-4ced-47c8-a0ca-7687d22ad182,1958-06-08 00:16:26,1958-06-08 00:31:26,ambulatory,185347001,129.16,129.16,69.16,209283.7,34043.09,allergy,1957-04-28,,999-15-8346,mr.,single,white,nonhispanic,male,sutton  massachusetts ,holyoke,massachusetts,hampden county,42.16735523222923,-72.65948236550337,67,alive,united states,0 days 00:15:00,0,15,holyoke medical center,garth972 wyman904,male,medicaid,1958,1
2004-04-26,2019-12-25,097079b1-ff8f-4ee0-8ce3-0ea744ecfa21,9c3c633f-c33c-426c-b771-b6117ba7d6fc,419474003,Mould,9c3c633f-c33c-426c-b771-b6117ba7d6fc,2004-04-26 14:03:38,2004-04-26 14:42:38,ambulatory,185347001,129.16,129.16,54.16,373482.06,8916.439999999999,allergy,2003-06-18,,999-43-8940,ms.,mx,white,hispanic,female,fall river  massachusetts ,holyoke,massachusetts,hampden county,42.173835684375454,-72.64575532085475,21,alive,united states,0 days 00:39:00,0,39,holyoke medical center,garth972 wyman904,male,blue cross blue shield,2004,1
2004-04-26,,097079b1-ff8f-4ee0-8ce3-0ea744ecfa21,9c3c633f-c33c-426c-b771-b6117ba7d6fc,232347008,Dander (animal),9c3c633f-c33c-426c-b771-b6117ba7d6fc,2004-04-26 14:03:38,2004-04-26 14:42:38,ambulatory,185347001,129.16,129.16,54.16,373482.06,8916.439999999999,allergy,2003-06-18,,999-43-8940,ms.,mx,white,hispanic,female,fall river  massachusetts ,holyoke,massachusetts,hampden county,42.173835684375454,-72.64575532085475,21,alive,united states,0 days 00:39:00,0,39,holyoke medical center,garth972 wyman904,male,blue cross blue shield,2004,1
2004-04-26,,097079b1-ff8f-4ee0-8ce3-0ea744ecfa21,9c3c633f-c33c-426c-b771-b6117ba7d6fc,418689008,Grass Pollen,9c3c633f-c33c-426c-b771-b6117ba7d6fc,2004-04-26 14:03:38,2004-04-26 14:42:38,ambulatory,185347001,129.16,129.16,54.16,373482.06,8916.439999999999,allergy,2003-06-18,,999-43-8940,ms.,mx,white,hispanic,female,fall river  massachusetts ,holyoke,massachusetts,hampden county,42.173835684375454,-72.64575532085475,21,alive,united states,0 days 00:39:00,0,39,holyoke medical center,garth972 wyman904,male,blue cross blue shield,2004,1
2004-04-26,,097079b1-ff8f-4ee0-8ce3-0ea744ecfa21,9c3c633f-c33c-426c-b771-b6117ba7d6fc,419263009,Tree Pollen,9c3c633f-c33c-426c-b771-b6117ba7d6fc,2004-04-26 14:03:38,2004-04-26 14:42:38,ambulatory,185347001,129.16,129.16,54.16,373482.06,8916.439999999999,allergy,2003-06-18,,999-43-8940,ms.,mx,white,hispanic,female,fall river  massachusetts ,holyoke,massachusetts,hampden county,42.173835684375454,-72.64575532085475,21,alive,united states,0 days 00:39:00,0,39,holyoke medical center,garth972 wyman904,male,blue cross blue shield,2004,1
2004-04-26,,097079b1-ff8f-4ee0-8ce3-0ea744ecfa21,9c3c633f-c33c-426c-b771-b6117ba7d6fc,425525006,Dairy,9c3c633f-c33c-426c-b771-b6117ba7d6fc,2004-04-26 14:03:38,2004-04-26 14:42:38,ambulatory,185347001,129.16,129.16,54.16,373482.06,8916.439999999999,allergy,2003-06-18,,999-43-8940,ms.,mx,white,hispanic,female,fall river  massachusetts ,holyoke,massachusetts,hampden county,42.173835684375454,-72.64575532085475,21,alive,united states,0 days 00:39:00,0,39,holyoke medical center,garth972 wyman904,male,blue cross blue shield,2004,1
2004-04-26,,097079b1-ff8f-4ee0-8ce3-0ea744ecfa21,9c3c633f-c33c-426c-b771-b6117ba7d6fc,714035009,Soya,9c3c633f-c33c-426c-b771-b6117ba7d6fc,2004-04-26 14:03:38,2004-04-26 14:42:38,ambulatory,185347001,129.16,129.16,54.16,373482.06,8916.439999999999,allergy,2003-06-18,,999-43-8940,ms.,mx,white,hispanic,female,fall river  massachusetts ,holyoke,massachusetts,hampden county,42.173835684375454,-72.64575532085475,21,alive,united states,0 days 00:39:00,0,39,holyoke medical center,garth972 wyman904,male,blue cross blue shield,2004,1
2004-04-26,,097079b1-ff8f-4ee0-8ce3-0ea744ecfa21,9c3c633f-c33c-426c-b771-b6117ba7d6fc,91935009,Peanuts,9c3c633f-c33c-426c-b771-b6117ba7d6fc,2004-04-26 14:03:38,2004-04-26 14:42:38,ambulatory,185347001,129.16,129.16,54.16,373482.06,8916.439999999999,allergy,2003-06-18,,999-43-8940,ms.,mx,white,hispanic,female,fall river  massachusetts ,holyoke,massachusetts,hampden county,42.173835684375454,-72.64575532085475,21,alive,united states,0 days 00:39:00,0,39,holyoke medical center,garth972 wyman904,male,blue cross blue shield,2004,1
2009-09-20,,7ea0b41a-3459-4623-a288-0ac335319244,081cb7db-2fc7-4851-b425-dd6749cfa51d,424213003,Bee Venom,081cb7db-2fc7-4851-b425-dd6749cfa51d,2009-09-21 00:34:37,2009-09-21 01:20:37,ambulatory,185347001,129.16,129.16,59.16,729896.02,6986.759999999998,allergy,1988-08-31,,999-90-8499,mr.,married,white,nonhispanic,male,haverhill  massachusetts ,stoughton,massachusetts,norfolk county,42.13428284731875,-71.14663418136925,35,alive,united states,0 days 00:46:00,0,46,norwood hospital,luke971 rath779,male,united health care,2009,1
1959-07-21,,076688b0-f0d5-4c45-8bc6-b206684fa9ac,7b116d0a-949d-492f-9294-8a170f5018c3,424213003,Bee Venom,7b116d0a-949d-492f-9294-8a170f5018c3,1959-07-22 02:50:56,1959-07-22 03:05:56,ambulatory,185347001,129.16,129.16,64.16,1289022.37,15285.649999999998,allergy,1959-04-24,,999-81-5413,ms.,single,white,nonhispanic,female,methuen  massachusetts ,south hadley,massachusetts,hampshire county,42.222849492012,-72.61427821158982,65,alive,united states,0 days 00:15:00,0,15,holyoke medical center,garth972 wyman904,male,aetna,1959,1
1959-07-21,,076688b0-f0d5-4c45-8bc6-b206684fa9ac,7b116d0a-949d-492f-9294-8a170f5018c3,232347008,Dander (animal),7b116d0a-949d-492f-9294-8a170f5018c3,1959-07-22 02:50:56,1959-07-22 03:05:56,ambulatory,185347001,129.16,129.16,64.16,1289022.37,15285.649999999998,allergy,1959-04-24,,999-81-5413,ms.,single,white,nonhispanic,female,methuen  massachusetts ,south hadley,massachusetts,hampshire county,42.222849492012,-72.61427821158982,65,alive,united states,0 days 00:15:00,0,15,holyoke medical center,garth972 wyman904,male,aetna,1959,1
